ID,income_bracket
ID_137689,1
ID_137690,0
ID_137691,1
ID_137692,0
ID_137693,0
ID_137694,0
ID_137695,0
ID_137696,0
ID_137697,0
ID_137698,0
ID_137699,0
ID_137700,0
ID_137701,0
ID_137702,1
ID_137703,0
ID_137704,0
ID_137705,0
ID_137706,0
ID_137707,0
ID_137708,0
ID_137709,0
ID_137710,0
ID_137711,1
ID_137712,1
ID_137713,0
ID_137714,0
ID_137715,0
ID_137716,0
ID_137717,1
ID_137718,1
ID_137719,0
ID_137720,1
ID_137721,0
ID_137722,1
ID_137723,0
ID_137724,0
ID_137725,0
ID_137726,0
ID_137727,1
ID_137728,0
ID_137729,0
ID_137730,0
ID_137731,0
ID_137732,0
ID_137733,0
ID_137734,0
ID_137735,0
ID_137736,0
ID_137737,0
ID_137738,0
ID_137739,0
ID_137740,0
ID_137741,0
ID_137742,0
ID_137743,1
ID_137744,0
ID_137745,0
ID_137746,0
ID_137747,0
ID_137748,0
ID_137749,1
ID_137750,0
ID_137751,0
ID_137752,0
ID_137753,0
ID_137754,1
ID_137755,1
ID_137756,0
ID_137757,0
ID_137758,0
ID_137759,0
ID_137760,0
ID_137761,1
ID_137762,0
ID_137763,0
ID_137764,0
ID_137765,0
ID_137766,0
ID_137767,0
ID_137768,0
ID_137769,0
ID_137770,0
ID_137771,1
ID_137772,0
ID_137773,1
ID_137774,1
ID_137775,0
ID_137776,0
ID_137777,0
ID_137778,0
ID_137779,0
ID_137780,0
ID_137781,1
ID_137782,0
ID_137783,0
ID_137784,0
ID_137785,0
ID_137786,1
ID_137787,0
ID_137788,0
ID_137789,0
ID_137790,0
ID_137791,0
ID_137792,0
ID_137793,0
ID_137794,0
ID_137795,0
ID_137796,0
ID_137797,0
ID_137798,0
ID_137799,1
ID_137800,0
ID_137801,1
ID_137802,0
ID_137803,0
ID_137804,0
ID_137805,0
ID_137806,0
ID_137807,0
ID_137808,1
ID_137809,0
ID_137810,0
ID_137811,0
ID_137812,0
ID_137813,0
ID_137814,0
ID_137815,1
ID_137816,0
ID_137817,0
ID_137818,0
ID_137819,0
ID_137820,1
ID_137821,0
ID_137822,0
ID_137823,0
ID_137824,0
ID_137825,0
ID_137826,0
ID_137827,0
ID_137828,0
ID_137829,0
ID_137830,0
ID_137831,0
ID_137832,0
ID_137833,0
ID_137834,0
ID_137835,0
ID_137836,0
ID_137837,0
ID_137838,0
ID_137839,0
ID_137840,0
ID_137841,0
ID_137842,0
ID_137843,0
ID_137844,0
ID_137845,0
ID_137846,0
ID_137847,0
ID_137848,0
ID_137849,0
ID_137850,0
ID_137851,0
ID_137852,0
ID_137853,0
ID_137854,0
ID_137855,0
ID_137856,1
ID_137857,0
ID_137858,0
ID_137859,0
ID_137860,1
ID_137861,0
ID_137862,1
ID_137863,0
ID_137864,0
ID_137865,0
ID_137866,1
ID_137867,0
ID_137868,0
ID_137869,1
ID_137870,0
ID_137871,0
ID_137872,0
ID_137873,0
ID_137874,1
ID_137875,0
ID_137876,0
ID_137877,0
ID_137878,0
ID_137879,0
ID_137880,0
ID_137881,0
ID_137882,0
ID_137883,1
ID_137884,0
ID_137885,0
ID_137886,0
ID_137887,0
ID_137888,0
ID_137889,0
ID_137890,0
ID_137891,0
ID_137892,0
ID_137893,1
ID_137894,1
ID_137895,0
ID_137896,0
ID_137897,0
ID_137898,0
ID_137899,0
ID_137900,0
ID_137901,1
ID_137902,0
ID_137903,0
ID_137904,0
ID_137905,0
ID_137906,0
ID_137907,0
ID_137908,0
ID_137909,0
ID_137910,0
ID_137911,0
ID_137912,0
ID_137913,0
ID_137914,0
ID_137915,0
ID_137916,0
ID_137917,1
ID_137918,1
ID_137919,0
ID_137920,0
ID_137921,1
ID_137922,1
ID_137923,1
ID_137924,0
ID_137925,0
ID_137926,0
ID_137927,0
ID_137928,0
ID_137929,0
ID_137930,0
ID_137931,0
ID_137932,1
ID_137933,0
ID_137934,1
ID_137935,1
ID_137936,0
ID_137937,0
ID_137938,0
ID_137939,0
ID_137940,0
ID_137941,0
ID_137942,0
ID_137943,0
ID_137944,0
ID_137945,0
ID_137946,0
ID_137947,1
ID_137948,0
ID_137949,1
ID_137950,0
ID_137951,0
ID_137952,0
ID_137953,0
ID_137954,0
ID_137955,1
ID_137956,0
ID_137957,1
ID_137958,1
ID_137959,0
ID_137960,0
ID_137961,1
ID_137962,0
ID_137963,1
ID_137964,0
ID_137965,1
ID_137966,0
ID_137967,0
ID_137968,0
ID_137969,0
ID_137970,1
ID_137971,0
ID_137972,0
ID_137973,1
ID_137974,0
ID_137975,0
ID_137976,0
ID_137977,0
ID_137978,0
ID_137979,0
ID_137980,0
ID_137981,1
ID_137982,0
ID_137983,0
ID_137984,0
ID_137985,0
ID_137986,0
ID_137987,0
ID_137988,0
ID_137989,0
ID_137990,0
ID_137991,0
ID_137992,0
ID_137993,0
ID_137994,0
ID_137995,0
ID_137996,0
ID_137997,0
ID_137998,0
ID_137999,0
ID_138000,0
ID_138001,1
ID_138002,0
ID_138003,0
ID_138004,0
ID_138005,0
ID_138006,0
ID_138007,0
ID_138008,0
ID_138009,0
ID_138010,0
ID_138011,0
ID_138012,0
ID_138013,0
ID_138014,0
ID_138015,0
ID_138016,0
ID_138017,0
ID_138018,0
ID_138019,0
ID_138020,0
ID_138021,1
ID_138022,0
ID_138023,0
ID_138024,0
ID_138025,0
ID_138026,1
ID_138027,0
ID_138028,0
ID_138029,1
ID_138030,0
ID_138031,0
ID_138032,1
ID_138033,0
ID_138034,1
ID_138035,1
ID_138036,0
ID_138037,0
ID_138038,1
ID_138039,0
ID_138040,1
ID_138041,0
ID_138042,0
ID_138043,0
ID_138044,0
ID_138045,0
ID_138046,0
ID_138047,0
ID_138048,1
ID_138049,0
ID_138050,0
ID_138051,0
ID_138052,0
ID_138053,0
ID_138054,0
ID_138055,0
ID_138056,0
ID_138057,0
ID_138058,0
ID_138059,0
ID_138060,1
ID_138061,0
ID_138062,0
ID_138063,0
ID_138064,0
ID_138065,0
ID_138066,0
ID_138067,0
ID_138068,0
ID_138069,0
ID_138070,0
ID_138071,0
ID_138072,1
ID_138073,0
ID_138074,0
ID_138075,0
ID_138076,0
ID_138077,0
ID_138078,0
ID_138079,0
ID_138080,0
ID_138081,0
ID_138082,0
ID_138083,0
ID_138084,0
ID_138085,0
ID_138086,0
ID_138087,1
ID_138088,0
ID_138089,0
ID_138090,0
ID_138091,0
ID_138092,0
ID_138093,1
ID_138094,1
ID_138095,1
ID_138096,0
ID_138097,1
ID_138098,0
ID_138099,0
ID_138100,0
ID_138101,0
ID_138102,0
ID_138103,0
ID_138104,0
ID_138105,1
ID_138106,0
ID_138107,0
ID_138108,0
ID_138109,0
ID_138110,0
ID_138111,0
ID_138112,0
ID_138113,0
ID_138114,0
ID_138115,0
ID_138116,0
ID_138117,1
ID_138118,0
ID_138119,0
ID_138120,0
ID_138121,0
ID_138122,0
ID_138123,0
ID_138124,0
ID_138125,0
ID_138126,0
ID_138127,0
ID_138128,0
ID_138129,0
ID_138130,1
ID_138131,0
ID_138132,0
ID_138133,0
ID_138134,0
ID_138135,1
ID_138136,0
ID_138137,0
ID_138138,0
ID_138139,0
ID_138140,0
ID_138141,0
ID_138142,0
ID_138143,0
ID_138144,0
ID_138145,0
ID_138146,0
ID_138147,1
ID_138148,1
ID_138149,1
ID_138150,0
ID_138151,0
ID_138152,0
ID_138153,0
ID_138154,0
ID_138155,0
ID_138156,0
ID_138157,1
ID_138158,0
ID_138159,0
ID_138160,0
ID_138161,0
ID_138162,0
ID_138163,1
ID_138164,1
ID_138165,0
ID_138166,0
ID_138167,1
ID_138168,0
ID_138169,0
ID_138170,0
ID_138171,0
ID_138172,0
ID_138173,0
ID_138174,0
ID_138175,0
ID_138176,0
ID_138177,0
ID_138178,0
ID_138179,1
ID_138180,0
ID_138181,0
ID_138182,0
ID_138183,0
ID_138184,0
ID_138185,0
ID_138186,0
ID_138187,1
ID_138188,1
ID_138189,0
ID_138190,0
ID_138191,0
ID_138192,1
ID_138193,0
ID_138194,0
ID_138195,0
ID_138196,0
ID_138197,1
ID_138198,0
ID_138199,0
ID_138200,0
ID_138201,0
ID_138202,0
ID_138203,0
ID_138204,0
ID_138205,0
ID_138206,0
ID_138207,0
ID_138208,0
ID_138209,0
ID_138210,0
ID_138211,0
ID_138212,0
ID_138213,0
ID_138214,0
ID_138215,0
ID_138216,0
ID_138217,0
ID_138218,1
ID_138219,0
ID_138220,0
ID_138221,1
ID_138222,0
ID_138223,0
ID_138224,0
ID_138225,0
ID_138226,0
ID_138227,0
ID_138228,0
ID_138229,0
ID_138230,0
ID_138231,0
ID_138232,0
ID_138233,0
ID_138234,0
ID_138235,0
ID_138236,0
ID_138237,0
ID_138238,0
ID_138239,1
ID_138240,0
ID_138241,0
ID_138242,0
ID_138243,1
ID_138244,0
ID_138245,1
ID_138246,0
ID_138247,1
ID_138248,0
ID_138249,0
ID_138250,0
ID_138251,1
ID_138252,0
ID_138253,0
ID_138254,0
ID_138255,0
ID_138256,0
ID_138257,0
ID_138258,0
ID_138259,0
ID_138260,0
ID_138261,1
ID_138262,0
ID_138263,1
ID_138264,0
ID_138265,0
ID_138266,0
ID_138267,0
ID_138268,0
ID_138269,0
ID_138270,0
ID_138271,0
ID_138272,0
ID_138273,0
ID_138274,0
ID_138275,0
ID_138276,0
ID_138277,1
ID_138278,0
ID_138279,0
ID_138280,0
ID_138281,0
ID_138282,0
ID_138283,0
ID_138284,0
ID_138285,0
ID_138286,0
ID_138287,0
ID_138288,1
ID_138289,0
ID_138290,0
ID_138291,0
ID_138292,0
ID_138293,1
ID_138294,0
ID_138295,0
ID_138296,0
ID_138297,0
ID_138298,0
ID_138299,0
ID_138300,1
ID_138301,0
ID_138302,0
ID_138303,0
ID_138304,0
ID_138305,0
ID_138306,0
ID_138307,0
ID_138308,0
ID_138309,0
ID_138310,0
ID_138311,0
ID_138312,0
ID_138313,1
ID_138314,0
ID_138315,1
ID_138316,0
ID_138317,0
ID_138318,0
ID_138319,0
ID_138320,0
ID_138321,0
ID_138322,1
ID_138323,0
ID_138324,0
ID_138325,1
ID_138326,0
ID_138327,0
ID_138328,0
ID_138329,0
ID_138330,0
ID_138331,0
ID_138332,0
ID_138333,0
ID_138334,0
ID_138335,0
ID_138336,0
ID_138337,0
ID_138338,0
ID_138339,0
ID_138340,0
ID_138341,0
ID_138342,0
ID_138343,0
ID_138344,1
ID_138345,0
ID_138346,0
ID_138347,0
ID_138348,1
ID_138349,1
ID_138350,0
ID_138351,1
ID_138352,1
ID_138353,0
ID_138354,0
ID_138355,0
ID_138356,0
ID_138357,0
ID_138358,0
ID_138359,0
ID_138360,0
ID_138361,0
ID_138362,0
ID_138363,1
ID_138364,0
ID_138365,0
ID_138366,0
ID_138367,0
ID_138368,1
ID_138369,0
ID_138370,0
ID_138371,0
ID_138372,0
ID_138373,0
ID_138374,0
ID_138375,0
ID_138376,0
ID_138377,0
ID_138378,0
ID_138379,0
ID_138380,0
ID_138381,0
ID_138382,0
ID_138383,0
ID_138384,0
ID_138385,0
ID_138386,0
ID_138387,0
ID_138388,0
ID_138389,0
ID_138390,1
ID_138391,0
ID_138392,0
ID_138393,0
ID_138394,0
ID_138395,0
ID_138396,0
ID_138397,0
ID_138398,1
ID_138399,0
ID_138400,0
ID_138401,0
ID_138402,0
ID_138403,1
ID_138404,0
ID_138405,0
ID_138406,0
ID_138407,1
ID_138408,0
ID_138409,0
ID_138410,0
ID_138411,1
ID_138412,0
ID_138413,0
ID_138414,1
ID_138415,0
ID_138416,0
ID_138417,0
ID_138418,0
ID_138419,0
ID_138420,0
ID_138421,0
ID_138422,0
ID_138423,0
ID_138424,1
ID_138425,0
ID_138426,0
ID_138427,0
ID_138428,1
ID_138429,0
ID_138430,0
ID_138431,1
ID_138432,0
ID_138433,0
ID_138434,0
ID_138435,0
ID_138436,0
ID_138437,1
ID_138438,0
ID_138439,0
ID_138440,0
ID_138441,0
ID_138442,0
ID_138443,1
ID_138444,0
ID_138445,1
ID_138446,0
ID_138447,0
ID_138448,0
ID_138449,1
ID_138450,1
ID_138451,0
ID_138452,0
ID_138453,0
ID_138454,0
ID_138455,0
ID_138456,1
ID_138457,0
ID_138458,0
ID_138459,0
ID_138460,0
ID_138461,0
ID_138462,0
ID_138463,0
ID_138464,0
ID_138465,1
ID_138466,0
ID_138467,0
ID_138468,0
ID_138469,0
ID_138470,0
ID_138471,0
ID_138472,0
ID_138473,0
ID_138474,0
ID_138475,0
ID_138476,0
ID_138477,0
ID_138478,0
ID_138479,0
ID_138480,0
ID_138481,0
ID_138482,0
ID_138483,0
ID_138484,0
ID_138485,0
ID_138486,1
ID_138487,0
ID_138488,0
ID_138489,0
ID_138490,1
ID_138491,0
ID_138492,0
ID_138493,1
ID_138494,0
ID_138495,0
ID_138496,0
ID_138497,0
ID_138498,0
ID_138499,0
ID_138500,0
ID_138501,0
ID_138502,0
ID_138503,0
ID_138504,1
ID_138505,0
ID_138506,0
ID_138507,1
ID_138508,0
ID_138509,0
ID_138510,0
ID_138511,0
ID_138512,1
ID_138513,1
ID_138514,0
ID_138515,1
ID_138516,0
ID_138517,0
ID_138518,0
ID_138519,0
ID_138520,0
ID_138521,0
ID_138522,0
ID_138523,1
ID_138524,0
ID_138525,0
ID_138526,0
ID_138527,0
ID_138528,1
ID_138529,0
ID_138530,0
ID_138531,0
ID_138532,0
ID_138533,0
ID_138534,0
ID_138535,0
ID_138536,1
ID_138537,0
ID_138538,0
ID_138539,0
ID_138540,0
ID_138541,0
ID_138542,0
ID_138543,0
ID_138544,0
ID_138545,0
ID_138546,0
ID_138547,1
ID_138548,1
ID_138549,0
ID_138550,0
ID_138551,0
ID_138552,0
ID_138553,0
ID_138554,0
ID_138555,0
ID_138556,0
ID_138557,0
ID_138558,0
ID_138559,0
ID_138560,0
ID_138561,0
ID_138562,0
ID_138563,0
ID_138564,0
ID_138565,0
ID_138566,0
ID_138567,0
ID_138568,0
ID_138569,0
ID_138570,0
ID_138571,0
ID_138572,0
ID_138573,1
ID_138574,0
ID_138575,0
ID_138576,0
ID_138577,0
ID_138578,0
ID_138579,0
ID_138580,0
ID_138581,0
ID_138582,0
ID_138583,0
ID_138584,0
ID_138585,0
ID_138586,0
ID_138587,1
ID_138588,0
ID_138589,0
ID_138590,0
ID_138591,0
ID_138592,0
ID_138593,0
ID_138594,0
ID_138595,1
ID_138596,0
ID_138597,0
ID_138598,0
ID_138599,0
ID_138600,0
ID_138601,0
ID_138602,0
ID_138603,0
ID_138604,0
ID_138605,1
ID_138606,0
ID_138607,0
ID_138608,0
ID_138609,0
ID_138610,1
ID_138611,0
ID_138612,0
ID_138613,0
ID_138614,0
ID_138615,0
ID_138616,0
ID_138617,0
ID_138618,0
ID_138619,0
ID_138620,0
ID_138621,1
ID_138622,0
ID_138623,0
ID_138624,0
ID_138625,1
ID_138626,0
ID_138627,0
ID_138628,0
ID_138629,0
ID_138630,0
ID_138631,0
ID_138632,0
ID_138633,0
ID_138634,0
ID_138635,0
ID_138636,0
ID_138637,1
ID_138638,0
ID_138639,0
ID_138640,1
ID_138641,1
ID_138642,0
ID_138643,0
ID_138644,0
ID_138645,0
ID_138646,0
ID_138647,0
ID_138648,0
ID_138649,0
ID_138650,0
ID_138651,0
ID_138652,0
ID_138653,0
ID_138654,1
ID_138655,0
ID_138656,0
ID_138657,1
ID_138658,0
ID_138659,0
ID_138660,1
ID_138661,1
ID_138662,1
ID_138663,0
ID_138664,1
ID_138665,0
ID_138666,0
ID_138667,1
ID_138668,0
ID_138669,0
ID_138670,0
ID_138671,1
ID_138672,0
ID_138673,1
ID_138674,0
ID_138675,1
ID_138676,0
ID_138677,1
ID_138678,0
ID_138679,0
ID_138680,0
ID_138681,0
ID_138682,1
ID_138683,0
ID_138684,1
ID_138685,0
ID_138686,0
ID_138687,0
ID_138688,0
ID_138689,0
ID_138690,1
ID_138691,0
ID_138692,0
ID_138693,0
ID_138694,0
ID_138695,0
ID_138696,0
ID_138697,0
ID_138698,0
ID_138699,0
ID_138700,0
ID_138701,0
ID_138702,0
ID_138703,0
ID_138704,0
ID_138705,0
ID_138706,1
ID_138707,0
ID_138708,0
ID_138709,1
ID_138710,1
ID_138711,0
ID_138712,1
ID_138713,0
ID_138714,0
ID_138715,0
ID_138716,0
ID_138717,0
ID_138718,0
ID_138719,1
ID_138720,0
ID_138721,0
ID_138722,1
ID_138723,0
ID_138724,0
ID_138725,0
ID_138726,0
ID_138727,1
ID_138728,0
ID_138729,0
ID_138730,0
ID_138731,1
ID_138732,0
ID_138733,0
ID_138734,0
ID_138735,0
ID_138736,0
ID_138737,0
ID_138738,0
ID_138739,0
ID_138740,0
ID_138741,0
ID_138742,0
ID_138743,0
ID_138744,0
ID_138745,0
ID_138746,0
ID_138747,0
ID_138748,0
ID_138749,0
ID_138750,1
ID_138751,0
ID_138752,0
ID_138753,0
ID_138754,0
ID_138755,1
ID_138756,0
ID_138757,0
ID_138758,0
ID_138759,0
ID_138760,0
ID_138761,0
ID_138762,0
ID_138763,0
ID_138764,0
ID_138765,0
ID_138766,0
ID_138767,0
ID_138768,0
ID_138769,1
ID_138770,0
ID_138771,0
ID_138772,0
ID_138773,0
ID_138774,0
ID_138775,1
ID_138776,0
ID_138777,0
ID_138778,0
ID_138779,0
ID_138780,1
ID_138781,0
ID_138782,0
ID_138783,0
ID_138784,0
ID_138785,1
ID_138786,1
ID_138787,0
ID_138788,1
ID_138789,1
ID_138790,0
ID_138791,0
ID_138792,0
ID_138793,0
ID_138794,0
ID_138795,0
ID_138796,0
ID_138797,0
ID_138798,1
ID_138799,0
ID_138800,1
ID_138801,0
ID_138802,0
ID_138803,1
ID_138804,0
ID_138805,1
ID_138806,0
ID_138807,0
ID_138808,0
ID_138809,0
ID_138810,0
ID_138811,0
ID_138812,0
ID_138813,0
ID_138814,1
ID_138815,0
ID_138816,0
ID_138817,0
ID_138818,0
ID_138819,0
ID_138820,0
ID_138821,0
ID_138822,0
ID_138823,0
ID_138824,0
ID_138825,0
ID_138826,1
ID_138827,0
ID_138828,0
ID_138829,0
ID_138830,1
ID_138831,0
ID_138832,0
ID_138833,0
ID_138834,0
ID_138835,0
ID_138836,1
ID_138837,0
ID_138838,0
ID_138839,0
ID_138840,0
ID_138841,1
ID_138842,0
ID_138843,0
ID_138844,0
ID_138845,0
ID_138846,0
ID_138847,0
ID_138848,0
ID_138849,1
ID_138850,0
ID_138851,0
ID_138852,0
ID_138853,0
ID_138854,0
ID_138855,0
ID_138856,0
ID_138857,0
ID_138858,0
ID_138859,0
ID_138860,0
ID_138861,1
ID_138862,0
ID_138863,0
ID_138864,0
ID_138865,0
ID_138866,0
ID_138867,0
ID_138868,0
ID_138869,0
ID_138870,0
ID_138871,0
ID_138872,0
ID_138873,1
ID_138874,0
ID_138875,0
ID_138876,1
ID_138877,0
ID_138878,1
ID_138879,0
ID_138880,0
ID_138881,0
ID_138882,0
ID_138883,0
ID_138884,0
ID_138885,0
ID_138886,0
ID_138887,1
ID_138888,0
ID_138889,0
ID_138890,0
ID_138891,1
ID_138892,1
ID_138893,0
ID_138894,0
ID_138895,0
ID_138896,0
ID_138897,0
ID_138898,1
ID_138899,0
ID_138900,1
ID_138901,0
ID_138902,0
ID_138903,0
ID_138904,0
ID_138905,1
ID_138906,0
ID_138907,0
ID_138908,0
ID_138909,0
ID_138910,0
ID_138911,1
ID_138912,0
ID_138913,0
ID_138914,0
ID_138915,1
ID_138916,0
ID_138917,0
ID_138918,1
ID_138919,0
ID_138920,0
ID_138921,0
ID_138922,0
ID_138923,0
ID_138924,1
ID_138925,0
ID_138926,0
ID_138927,0
ID_138928,0
ID_138929,0
ID_138930,0
ID_138931,0
ID_138932,0
ID_138933,0
ID_138934,0
ID_138935,0
ID_138936,0
ID_138937,1
ID_138938,0
ID_138939,0
ID_138940,0
ID_138941,0
ID_138942,1
ID_138943,0
ID_138944,0
ID_138945,0
ID_138946,0
ID_138947,1
ID_138948,0
ID_138949,0
ID_138950,1
ID_138951,0
ID_138952,0
ID_138953,0
ID_138954,0
ID_138955,1
ID_138956,1
ID_138957,1
ID_138958,0
ID_138959,0
ID_138960,1
ID_138961,0
ID_138962,0
ID_138963,0
ID_138964,0
ID_138965,0
ID_138966,0
ID_138967,0
ID_138968,0
ID_138969,0
ID_138970,0
ID_138971,0
ID_138972,0
ID_138973,0
ID_138974,0
ID_138975,1
ID_138976,0
ID_138977,0
ID_138978,0
ID_138979,1
ID_138980,0
ID_138981,0
ID_138982,0
ID_138983,0
ID_138984,0
ID_138985,0
ID_138986,0
ID_138987,0
ID_138988,0
ID_138989,0
ID_138990,0
ID_138991,0
ID_138992,0
ID_138993,0
ID_138994,0
ID_138995,0
ID_138996,1
ID_138997,1
ID_138998,0
ID_138999,1
ID_139000,0
ID_139001,1
ID_139002,0
ID_139003,0
ID_139004,0
ID_139005,0
ID_139006,0
ID_139007,0
ID_139008,1
ID_139009,0
ID_139010,0
ID_139011,0
ID_139012,0
ID_139013,0
ID_139014,1
ID_139015,0
ID_139016,0
ID_139017,1
ID_139018,0
ID_139019,0
ID_139020,0
ID_139021,0
ID_139022,0
ID_139023,0
ID_139024,0
ID_139025,0
ID_139026,0
ID_139027,0
ID_139028,0
ID_139029,0
ID_139030,0
ID_139031,0
ID_139032,0
ID_139033,0
ID_139034,0
ID_139035,0
ID_139036,0
ID_139037,0
ID_139038,1
ID_139039,0
ID_139040,0
ID_139041,1
ID_139042,1
ID_139043,0
ID_139044,1
ID_139045,1
ID_139046,0
ID_139047,0
ID_139048,0
ID_139049,0
ID_139050,0
ID_139051,0
ID_139052,0
ID_139053,0
ID_139054,0
ID_139055,1
ID_139056,1
ID_139057,0
ID_139058,0
ID_139059,0
ID_139060,0
ID_139061,0
ID_139062,0
ID_139063,0
ID_139064,0
ID_139065,0
ID_139066,0
ID_139067,0
ID_139068,0
ID_139069,0
ID_139070,0
ID_139071,1
ID_139072,0
ID_139073,0
ID_139074,0
ID_139075,0
ID_139076,0
ID_139077,0
ID_139078,0
ID_139079,0
ID_139080,0
ID_139081,1
ID_139082,1
ID_139083,0
ID_139084,0
ID_139085,0
ID_139086,1
ID_139087,1
ID_139088,0
ID_139089,0
ID_139090,0
ID_139091,0
ID_139092,0
ID_139093,0
ID_139094,0
ID_139095,1
ID_139096,0
ID_139097,0
ID_139098,0
ID_139099,0
ID_139100,1
ID_139101,0
ID_139102,0
ID_139103,0
ID_139104,0
ID_139105,1
ID_139106,0
ID_139107,0
ID_139108,0
ID_139109,0
ID_139110,0
ID_139111,0
ID_139112,0
ID_139113,0
ID_139114,0
ID_139115,0
ID_139116,1
ID_139117,0
ID_139118,1
ID_139119,1
ID_139120,0
ID_139121,0
ID_139122,1
ID_139123,0
ID_139124,0
ID_139125,0
ID_139126,0
ID_139127,0
ID_139128,0
ID_139129,1
ID_139130,1
ID_139131,0
ID_139132,0
ID_139133,0
ID_139134,0
ID_139135,0
ID_139136,0
ID_139137,0
ID_139138,0
ID_139139,0
ID_139140,0
ID_139141,1
ID_139142,0
ID_139143,0
ID_139144,0
ID_139145,0
ID_139146,0
ID_139147,0
ID_139148,0
ID_139149,0
ID_139150,0
ID_139151,0
ID_139152,0
ID_139153,0
ID_139154,0
ID_139155,0
ID_139156,0
ID_139157,0
ID_139158,0
ID_139159,0
ID_139160,0
ID_139161,0
ID_139162,0
ID_139163,1
ID_139164,0
ID_139165,0
ID_139166,0
ID_139167,0
ID_139168,0
ID_139169,0
ID_139170,0
ID_139171,0
ID_139172,0
ID_139173,0
ID_139174,0
ID_139175,0
ID_139176,0
ID_139177,0
ID_139178,0
ID_139179,0
ID_139180,0
ID_139181,0
ID_139182,1
ID_139183,0
ID_139184,0
ID_139185,0
ID_139186,0
ID_139187,0
ID_139188,0
ID_139189,0
ID_139190,1
ID_139191,0
ID_139192,0
ID_139193,0
ID_139194,0
ID_139195,1
ID_139196,0
ID_139197,1
ID_139198,0
ID_139199,0
ID_139200,0
ID_139201,1
ID_139202,1
ID_139203,0
ID_139204,0
ID_139205,0
ID_139206,0
ID_139207,0
ID_139208,0
ID_139209,0
ID_139210,0
ID_139211,0
ID_139212,0
ID_139213,0
ID_139214,0
ID_139215,0
ID_139216,0
ID_139217,0
ID_139218,0
ID_139219,0
ID_139220,0
ID_139221,0
ID_139222,0
ID_139223,1
ID_139224,0
ID_139225,0
ID_139226,1
ID_139227,0
ID_139228,0
ID_139229,0
ID_139230,0
ID_139231,0
ID_139232,0
ID_139233,0
ID_139234,0
ID_139235,0
ID_139236,0
ID_139237,0
ID_139238,1
ID_139239,0
ID_139240,0
ID_139241,0
ID_139242,0
ID_139243,0
ID_139244,0
ID_139245,0
ID_139246,0
ID_139247,0
ID_139248,1
ID_139249,0
ID_139250,0
ID_139251,0
ID_139252,0
ID_139253,1
ID_139254,0
ID_139255,1
ID_139256,1
ID_139257,0
ID_139258,0
ID_139259,0
ID_139260,0
ID_139261,0
ID_139262,0
ID_139263,0
ID_139264,0
ID_139265,0
ID_139266,0
ID_139267,0
ID_139268,1
ID_139269,0
ID_139270,1
ID_139271,0
ID_139272,1
ID_139273,0
ID_139274,0
ID_139275,0
ID_139276,1
ID_139277,0
ID_139278,1
ID_139279,0
ID_139280,0
ID_139281,0
ID_139282,0
ID_139283,0
ID_139284,0
ID_139285,0
ID_139286,0
ID_139287,0
ID_139288,0
ID_139289,0
ID_139290,0
ID_139291,0
ID_139292,0
ID_139293,1
ID_139294,0
ID_139295,1
ID_139296,1
ID_139297,0
ID_139298,0
ID_139299,1
ID_139300,0
ID_139301,0
ID_139302,1
ID_139303,0
ID_139304,0
ID_139305,0
ID_139306,1
ID_139307,0
ID_139308,0
ID_139309,0
ID_139310,0
ID_139311,0
ID_139312,0
ID_139313,1
ID_139314,0
ID_139315,0
ID_139316,1
ID_139317,0
ID_139318,1
ID_139319,0
ID_139320,1
ID_139321,0
ID_139322,1
ID_139323,0
ID_139324,0
ID_139325,0
ID_139326,1
ID_139327,1
ID_139328,0
ID_139329,0
ID_139330,0
ID_139331,0
ID_139332,0
ID_139333,0
ID_139334,0
ID_139335,0
ID_139336,0
ID_139337,0
ID_139338,0
ID_139339,0
ID_139340,1
ID_139341,0
ID_139342,0
ID_139343,1
ID_139344,0
ID_139345,0
ID_139346,1
ID_139347,0
ID_139348,0
ID_139349,1
ID_139350,1
ID_139351,1
ID_139352,0
ID_139353,0
ID_139354,0
ID_139355,0
ID_139356,0
ID_139357,0
ID_139358,0
ID_139359,1
ID_139360,0
ID_139361,0
ID_139362,0
ID_139363,0
ID_139364,1
ID_139365,0
ID_139366,0
ID_139367,0
ID_139368,0
ID_139369,0
ID_139370,0
ID_139371,1
ID_139372,0
ID_139373,0
ID_139374,0
ID_139375,0
ID_139376,0
ID_139377,0
ID_139378,0
ID_139379,0
ID_139380,0
ID_139381,1
ID_139382,0
ID_139383,0
ID_139384,0
ID_139385,1
ID_139386,0
ID_139387,0
ID_139388,0
ID_139389,0
ID_139390,0
ID_139391,0
ID_139392,0
ID_139393,1
ID_139394,0
ID_139395,0
ID_139396,0
ID_139397,0
ID_139398,0
ID_139399,0
ID_139400,0
ID_139401,0
ID_139402,0
ID_139403,0
ID_139404,1
ID_139405,0
ID_139406,0
ID_139407,0
ID_139408,0
ID_139409,0
ID_139410,1
ID_139411,0
ID_139412,1
ID_139413,0
ID_139414,0
ID_139415,0
ID_139416,0
ID_139417,0
ID_139418,1
ID_139419,0
ID_139420,0
ID_139421,0
ID_139422,0
ID_139423,0
ID_139424,1
ID_139425,0
ID_139426,0
ID_139427,0
ID_139428,0
ID_139429,0
ID_139430,0
ID_139431,0
ID_139432,0
ID_139433,0
ID_139434,0
ID_139435,0
ID_139436,0
